cpdid,seq.id,num_runs
CPDC150821,SEQ-150040,2
CPDC150821,SEQ-150041,2
CPDC150823,SEQ-150040,2
CPDC150823,SEQ-150041,2
CPDC150824,SEQ-150040,2
CPDC150824,SEQ-150041,2
CPDC150825,SEQ-150040,2
CPDC150825,SEQ-150041,2
CPDC150826,SEQ-150040,2
CPDC150826,SEQ-150041,2
CPDC150827,SEQ-150040,2
CPDC150827,SEQ-150041,2
CPDC150828,SEQ-150040,2
CPDC150828,SEQ-150041,2
CPDC150829,SEQ-150040,2
CPDC150829,SEQ-150041,2
CPDC150830,SEQ-150040,2
CPDC150830,SEQ-150041,2
CPDC150831,SEQ-150040,2
CPDC150831,SEQ-150041,2
CPDC150834,SEQ-150040,2
CPDC150834,SEQ-150041,2
CPDC150836,SEQ-150040,2
CPDC150836,SEQ-150041,2
CPDC150837,SEQ-150040,2
CPDC150837,SEQ-150041,2
CPDC150840,SEQ-150040,3
CPDC150840,SEQ-150041,3
CPDC150840,SEQ-150046,3
CPDC150852,SEQ-150043,2
CPDC150852,SEQ-150070,2
CPDC150853,SEQ-150043,2
CPDC150853,SEQ-150070,2
CPDC150861,SEQ-150042,3
CPDC150861,SEQ-150045,3
CPDC150861,SEQ-150048,3
CPDC150865,SEQ-150043,2
CPDC150865,SEQ-150070,2
CPDC150867,SEQ-150041,3
CPDC150867,SEQ-150042,3
CPDC150867,SEQ-150046,3
CPDC150868,SEQ-150042,2
CPDC150868,SEQ-150049,2
CPDC150882,SEQ-150043,3
CPDC150882,SEQ-150049,3
CPDC150882,SEQ-150092,3
CPDC150890,SEQ-150045,2
CPDC150890,SEQ-150048,2
CPDC150893,SEQ-150045,5
CPDC150893,SEQ-150048,5
CPDC150893,SEQ-150050,5
CPDC150893,SEQ-150054,5
CPDC150893,SEQ-150063,5
CPDC150896,SEQ-150045,2
CPDC150896,SEQ-150048,2
CPDC150919,SEQ-150046,2
CPDC150919,SEQ-150049,2
CPDC150922,SEQ-150045,2
CPDC150922,SEQ-150050,2
CPDC150928,SEQ-150046,2
CPDC150928,SEQ-150049,2
CPDC150936,SEQ-150048,2
CPDC150936,SEQ-150056,2
CPDC150938,SEQ-150048,2
CPDC150938,SEQ-150056,2
CPDC150945,SEQ-150048,2
CPDC150945,SEQ-150056,2
CPDC150946,SEQ-150048,2
CPDC150946,SEQ-150056,2
CPDC150948,SEQ-150048,2
CPDC150948,SEQ-150056,2
CPDC150950,SEQ-150048,2
CPDC150950,SEQ-150056,2
CPDC150951,SEQ-150048,2
CPDC150951,SEQ-150056,2
CPDC150975,SEQ-150048,2
CPDC150975,SEQ-150056,2
CPDC150976,SEQ-150047,2
CPDC150976,SEQ-150049,2
CPDC150977,SEQ-150047,2
CPDC150977,SEQ-150049,2
CPDC150980,SEQ-150047,3
CPDC150980,SEQ-150050,3
CPDC150980,SEQ-150053,3
CPDC151007,SEQ-150051,2
CPDC151007,SEQ-150053,2
CPDC151019,SEQ-150049,2
CPDC151019,SEQ-150050,2
CPDC151022,SEQ-150049,2
CPDC151022,SEQ-150053,2
CPDC151024,SEQ-150050,2
CPDC151024,SEQ-150055,2
CPDC151065,SEQ-150051,2
CPDC151065,SEQ-150050,2
CPDC151076,SEQ-150051,2
CPDC151076,SEQ-150053,2
CPDC151082,SEQ-150052,2
CPDC151082,SEQ-150057,2
CPDC151091,SEQ-150053,3
CPDC151091,SEQ-150057,3
CPDC151091,SEQ-150061,3
CPDC151095,SEQ-150052,3
CPDC151095,SEQ-150057,3
CPDC151095,SEQ-150061,3
CPDC151097,SEQ-150053,2
CPDC151097,SEQ-150063,2
CPDC151098,SEQ-150054,2
CPDC151098,SEQ-150063,2
CPDC151101,SEQ-150054,2
CPDC151101,SEQ-150063,2
CPDC151102,SEQ-150054,2
CPDC151102,SEQ-150063,2
CPDC151103,SEQ-150054,2
CPDC151103,SEQ-150063,2
CPDC151106,SEQ-150054,3
CPDC151106,SEQ-150055,3
CPDC151106,SEQ-150063,3
CPDC151108,SEQ-150054,2
CPDC151108,SEQ-150063,2
CPDC151109,SEQ-150054,2
CPDC151109,SEQ-150063,2
CPDC151110,SEQ-150054,2
CPDC151110,SEQ-150063,2
CPDC151111,SEQ-150054,2
CPDC151111,SEQ-150063,2
CPDC151112,SEQ-150054,2
CPDC151112,SEQ-150063,2
CPDC151113,SEQ-150054,2
CPDC151113,SEQ-150063,2
CPDC151114,SEQ-150054,2
CPDC151114,SEQ-150063,2
CPDC151116,SEQ-150054,2
CPDC151116,SEQ-150063,2
CPDC151117,SEQ-150054,2
CPDC151117,SEQ-150063,2
CPDC151119,SEQ-150054,2
CPDC151119,SEQ-150063,2
CPDC151124,SEQ-150054,2
CPDC151124,SEQ-150063,2
CPDC151125,SEQ-150054,2
CPDC151125,SEQ-150063,2
CPDC151128,SEQ-150057,3
CPDC151128,SEQ-150059,3
CPDC151128,SEQ-150061,3
CPDC151130,SEQ-150054,2
CPDC151130,SEQ-150063,2
CPDC151131,SEQ-150054,2
CPDC151131,SEQ-150063,2
CPDC151133,SEQ-150057,2
CPDC151133,SEQ-150061,2
CPDC151134,SEQ-150057,2
CPDC151134,SEQ-150061,2
CPDC151135,SEQ-150057,2
CPDC151135,SEQ-150061,2
CPDC151136,SEQ-150057,2
CPDC151136,SEQ-150061,2
CPDC151144,SEQ-150057,2
CPDC151144,SEQ-150061,2
CPDC151145,SEQ-150057,3
CPDC151145,SEQ-150059,3
CPDC151145,SEQ-150061,3
CPDC151148,SEQ-150057,2
CPDC151148,SEQ-150061,2
CPDC151149,SEQ-150057,2
CPDC151149,SEQ-150061,2
CPDC151150,SEQ-150059,2
CPDC151150,SEQ-150064,2
CPDC151151,SEQ-150059,4
CPDC151151,SEQ-150062,4
CPDC151151,SEQ-150070,4
CPDC151151,SEQ-150130,4
CPDC151152,SEQ-150059,5
CPDC151152,SEQ-150062,5
CPDC151152,SEQ-150067,5
CPDC151152,SEQ-150070,5
CPDC151152,SEQ-150130,5
CPDC151153,SEQ-150059,2
CPDC151153,SEQ-150062,2
CPDC151155,SEQ-150062,2
CPDC151155,SEQ-150067,2
CPDC151160,SEQ-150059,3
CPDC151160,SEQ-150064,3
CPDC151160,SEQ-150067,3
CPDC151161,SEQ-150059,3
CPDC151161,SEQ-150064,3
CPDC151161,SEQ-150067,3
CPDC151180,SEQ-150059,3
CPDC151180,SEQ-150064,3
CPDC151180,SEQ-150067,3
CPDC151181,SEQ-150059,4
CPDC151181,SEQ-150062,4
CPDC151181,SEQ-150071,4
CPDC151181,SEQ-150130,4
CPDC151187,SEQ-150062,3
CPDC151187,SEQ-150067,3
CPDC151187,SEQ-150071,3
CPDC151188,SEQ-150062,3
CPDC151188,SEQ-150067,3
CPDC151188,SEQ-150071,3
CPDC151189,SEQ-150059,3
CPDC151189,SEQ-150064,3
CPDC151189,SEQ-150065,3
CPDC151190,SEQ-150064,2
CPDC151190,SEQ-150066,2
CPDC151191,SEQ-150064,2
CPDC151191,SEQ-150066,2
CPDC151193,SEQ-150064,2
CPDC151193,SEQ-150066,2
CPDC151194,SEQ-150064,2
CPDC151194,SEQ-150066,2
CPDC151195,SEQ-150066,2
CPDC151195,SEQ-150065,2
CPDC151196,SEQ-150066,2
CPDC151196,SEQ-150065,2
CPDC151197,SEQ-150066,2
CPDC151197,SEQ-150065,2
CPDC151199,SEQ-150064,66
CPDC151199,SEQ-150065,66
CPDC151199,SEQ-150092,66
CPDC151199,SEQ-150111,66
CPDC151199,SEQ-150112,66
CPDC151199,SEQ-150120,66
CPDC151199,SEQ-150126,66
CPDC151199,SEQ-150128,66
CPDC151199,SEQ-150134,66
CPDC151199,SEQ-150138,66
CPDC151199,SEQ-150139,66
CPDC151199,SEQ-150143,66
CPDC151199,SEQ-150150,66
CPDC151199,SEQ-150154,66
CPDC151199,SEQ-150157,66
CPDC151199,SEQ-150164,66
CPDC151199,SEQ-150167,66
CPDC151199,SEQ-150169,66
CPDC151199,SEQ-150173,66
CPDC151199,SEQ-150176,66
CPDC151199,SEQ-150179,66
CPDC151199,SEQ-150183,66
CPDC151199,SEQ-150187,66
CPDC151199,SEQ-150192,66
CPDC151199,SEQ-150193,66
CPDC151199,SEQ-160003,66
CPDC151199,SEQ-160006,66
CPDC151199,SEQ-160010,66
CPDC151199,SEQ-160012,66
CPDC151199,SEQ-160017,66
CPDC151199,SEQ-160014,66
CPDC151199,SEQ-160019,66
CPDC151199,SEQ-160020,66
CPDC151199,SEQ-160023,66
CPDC151199,SEQ-160033,66
CPDC151199,SEQ-160035,66
CPDC151199,SEQ-160039,66
CPDC151199,SEQ-160040,66
CPDC151199,SEQ-160041,66
CPDC151199,SEQ-160045,66
CPDC151199,SEQ-160049,66
CPDC151199,SEQ-160054,66
CPDC151199,SEQ-160058,66
CPDC151199,SEQ-160063,66
CPDC151199,SEQ-160066,66
CPDC151199,SEQ-160071,66
CPDC151199,SEQ-160077,66
CPDC151199,SEQ-160084,66
CPDC151199,SEQ-160090,66
CPDC151199,SEQ-160092,66
CPDC151199,SEQ-160099,66
CPDC151199,SEQ-160106,66
CPDC151199,SEQ-160107,66
CPDC151199,SEQ-160119,66
CPDC151199,SEQ-160126,66
CPDC151199,SEQ-160123,66
CPDC151199,SEQ-160134,66
CPDC151199,SEQ-160142,66
CPDC151199,SEQ-160149,66
CPDC151199,SEQ-160158,66
CPDC151199,SEQ-160162,66
CPDC151199,SEQ-160170,66
CPDC151199,SEQ-160174,66
CPDC151199,SEQ-160178,66
CPDC151199,SEQ-160184,66
CPDC151199,SEQ-160195,66
CPDC151200,SEQ-150064,3
CPDC151200,SEQ-150069,3
CPDC151200,SEQ-150122,3
CPDC151201,SEQ-150064,2
CPDC151201,SEQ-150065,2
CPDC151203,SEQ-150068,3
CPDC151203,SEQ-150065,3
CPDC151203,SEQ-150077,3
CPDC151204,SEQ-150065,3
CPDC151204,SEQ-150067,3
CPDC151204,SEQ-150071,3
CPDC151208,SEQ-150065,2
CPDC151208,SEQ-150067,2
CPDC151209,SEQ-150065,3
CPDC151209,SEQ-150070,3
CPDC151209,SEQ-150130,3
CPDC151211,SEQ-150065,3
CPDC151211,SEQ-150070,3
CPDC151211,SEQ-150130,3
CPDC151217,SEQ-150065,2
CPDC151217,SEQ-150069,2
CPDC151222,SEQ-150065,2
CPDC151222,SEQ-150070,2
CPDC151223,SEQ-150065,2
CPDC151223,SEQ-150071,2
CPDC151229,SEQ-150067,3
CPDC151229,SEQ-150070,3
CPDC151229,SEQ-150071,3
CPDC151230,SEQ-150070,2
CPDC151230,SEQ-150071,2
CPDC151232,SEQ-150070,2
CPDC151232,SEQ-150071,2
CPDC151236,SEQ-150068,4
CPDC151236,SEQ-150071,4
CPDC151236,SEQ-150077,4
CPDC151236,SEQ-150093,4
CPDC151244,SEQ-150070,2
CPDC151244,SEQ-150130,2
CPDC151248,SEQ-150068,3
CPDC151248,SEQ-150070,3
CPDC151248,SEQ-150130,3
CPDC151251,SEQ-150069,3
CPDC151251,SEQ-150070,3
CPDC151251,SEQ-150071,3
CPDC151254,SEQ-150070,2
CPDC151254,SEQ-150071,2
CPDC151262,SEQ-150070,2
CPDC151262,SEQ-150073,2
CPDC151263,SEQ-150069,2
CPDC151263,SEQ-150073,2
CPDC151273,SEQ-150069,2
CPDC151273,SEQ-150071,2
CPDC151285,SEQ-150070,2
CPDC151285,SEQ-150071,2
CPDC151297,SEQ-150071,2
CPDC151297,SEQ-150074,2
CPDC151298,SEQ-150071,2
CPDC151298,SEQ-150074,2
CPDC151305,SEQ-150073,2
CPDC151305,SEQ-150080,2
CPDC151336,SEQ-150073,3
CPDC151336,SEQ-150076,3
CPDC151336,SEQ-150075,3
CPDC151338,SEQ-150073,2
CPDC151338,SEQ-150076,2
CPDC151342,SEQ-150073,2
CPDC151342,SEQ-150077,2
CPDC151346,SEQ-150073,2
CPDC151346,SEQ-150076,2
CPDC151355,SEQ-150073,2
CPDC151355,SEQ-150076,2
CPDC151356,SEQ-150072,3
CPDC151356,SEQ-150077,3
CPDC151356,SEQ-150079,3
CPDC151360,SEQ-150074,2
CPDC151360,SEQ-150083,2
CPDC151389,SEQ-150074,2
CPDC151389,SEQ-150077,2
CPDC151390,SEQ-150074,2
CPDC151390,SEQ-150082,2
CPDC151391,SEQ-150075,2
CPDC151391,SEQ-150079,2
CPDC151398,SEQ-150075,2
CPDC151398,SEQ-150086,2
CPDC151399,SEQ-150077,2
CPDC151399,SEQ-150085,2
CPDC151401,SEQ-150077,2
CPDC151401,SEQ-150079,2
CPDC151404,SEQ-150077,2
CPDC151404,SEQ-150085,2
CPDC151406,SEQ-150077,2
CPDC151406,SEQ-150079,2
CPDC151407,SEQ-150077,2
CPDC151407,SEQ-150079,2
CPDC151410,SEQ-150077,2
CPDC151410,SEQ-150083,2
CPDC151421,SEQ-150077,2
CPDC151421,SEQ-150079,2
CPDC151422,SEQ-150077,2
CPDC151422,SEQ-150082,2
CPDC151432,SEQ-150079,2
CPDC151432,SEQ-150082,2
CPDC151449,SEQ-150079,2
CPDC151449,SEQ-150082,2
CPDC151459,SEQ-150082,3
CPDC151459,SEQ-150086,3
CPDC151459,SEQ-150087,3
CPDC151462,SEQ-150082,2
CPDC151462,SEQ-150088,2
CPDC151465,SEQ-150082,3
CPDC151465,SEQ-150086,3
CPDC151465,SEQ-150087,3
CPDC151466,SEQ-150083,3
CPDC151466,SEQ-150086,3
CPDC151466,SEQ-150087,3
CPDC151469,SEQ-150084,2
CPDC151469,SEQ-150089,2
CPDC151473,SEQ-150083,2
CPDC151473,SEQ-150093,2
CPDC151478,SEQ-150083,2
CPDC151478,SEQ-150086,2
CPDC151484,SEQ-150083,2
CPDC151484,SEQ-150088,2
CPDC151505,SEQ-150085,2
CPDC151505,SEQ-150087,2
CPDC151506,SEQ-150085,2
CPDC151506,SEQ-150087,2
CPDC151513,SEQ-150085,2
CPDC151513,SEQ-150087,2
CPDC151515,SEQ-150086,2
CPDC151515,SEQ-150085,2
CPDC151526,SEQ-150089,2
CPDC151526,SEQ-150091,2
CPDC151542,SEQ-150090,2
CPDC151542,SEQ-150096,2
CPDC151545,SEQ-150087,2
CPDC151545,SEQ-150089,2
CPDC151547,SEQ-150087,2
CPDC151547,SEQ-150089,2
CPDC151548,SEQ-150087,2
CPDC151548,SEQ-150089,2
CPDC151566,SEQ-150088,2
CPDC151566,SEQ-150091,2
CPDC151567,SEQ-150088,2
CPDC151567,SEQ-150091,2
CPDC151575,SEQ-150090,2
CPDC151575,SEQ-150096,2
CPDC151581,SEQ-150090,2
CPDC151581,SEQ-150095,2
CPDC151582,SEQ-150090,2
CPDC151582,SEQ-150095,2
CPDC151590,SEQ-150090,2
CPDC151590,SEQ-150092,2
CPDC151595,SEQ-150092,2
CPDC151595,SEQ-150097,2
CPDC151597,SEQ-150095,4
CPDC151597,SEQ-150099,4
CPDC151597,SEQ-150103,4
CPDC151597,SEQ-150100,4
CPDC151604,SEQ-150092,2
CPDC151604,SEQ-150097,2
CPDC151615,SEQ-150092,3
CPDC151615,SEQ-150095,3
CPDC151615,SEQ-150097,3
CPDC151626,SEQ-150095,4
CPDC151626,SEQ-150099,4
CPDC151626,SEQ-150103,4
CPDC151626,SEQ-150100,4
CPDC151631,SEQ-150094,2
CPDC151631,SEQ-150097,2
CPDC151632,SEQ-150094,2
CPDC151632,SEQ-150097,2
CPDC151633,SEQ-150094,2
CPDC151633,SEQ-150101,2
CPDC151635,SEQ-150095,4
CPDC151635,SEQ-150099,4
CPDC151635,SEQ-150103,4
CPDC151635,SEQ-150100,4
CPDC151638,SEQ-150095,4
CPDC151638,SEQ-150099,4
CPDC151638,SEQ-150103,4
CPDC151638,SEQ-150100,4
CPDC151639,SEQ-150094,2
CPDC151639,SEQ-150106,2
CPDC151640,SEQ-150094,2
CPDC151640,SEQ-150101,2
CPDC151642,SEQ-150095,2
CPDC151642,SEQ-150097,2
CPDC151644,SEQ-150095,2
CPDC151644,SEQ-150097,2
CPDC151645,SEQ-150095,2
CPDC151645,SEQ-150097,2
CPDC151648,SEQ-150095,2
CPDC151648,SEQ-150097,2
CPDC151650,SEQ-150096,2
CPDC151650,SEQ-150104,2
CPDC151653,SEQ-150096,2
CPDC151653,SEQ-150104,2
CPDC151655,SEQ-150096,4
CPDC151655,SEQ-150102,4
CPDC151655,SEQ-150105,4
CPDC151655,SEQ-150106,4
CPDC151661,SEQ-150097,2
CPDC151661,SEQ-150102,2
CPDC151662,SEQ-150097,2
CPDC151662,SEQ-150102,2
CPDC151664,SEQ-150099,4
CPDC151664,SEQ-150103,4
CPDC151664,SEQ-150104,4
CPDC151664,SEQ-150100,4
CPDC151665,SEQ-150099,3
CPDC151665,SEQ-150103,3
CPDC151665,SEQ-150100,3
CPDC151666,SEQ-150099,3
CPDC151666,SEQ-150103,3
CPDC151666,SEQ-150100,3
CPDC151667,SEQ-150099,3
CPDC151667,SEQ-150103,3
CPDC151667,SEQ-150100,3
CPDC151668,SEQ-150099,3
CPDC151668,SEQ-150103,3
CPDC151668,SEQ-150100,3
CPDC151669,SEQ-150099,3
CPDC151669,SEQ-150103,3
CPDC151669,SEQ-150100,3
CPDC151670,SEQ-150099,3
CPDC151670,SEQ-150103,3
CPDC151670,SEQ-150100,3
CPDC151673,SEQ-150099,3
CPDC151673,SEQ-150103,3
CPDC151673,SEQ-150100,3
CPDC151674,SEQ-150099,4
CPDC151674,SEQ-150103,4
CPDC151674,SEQ-150104,4
CPDC151674,SEQ-150100,4
CPDC151675,SEQ-150099,3
CPDC151675,SEQ-150103,3
CPDC151675,SEQ-150100,3
CPDC151676,SEQ-150099,3
CPDC151676,SEQ-150103,3
CPDC151676,SEQ-150100,3
CPDC151677,SEQ-150099,3
CPDC151677,SEQ-150103,3
CPDC151677,SEQ-150100,3
CPDC151679,SEQ-150099,3
CPDC151679,SEQ-150103,3
CPDC151679,SEQ-150100,3
CPDC151680,SEQ-150099,3
CPDC151680,SEQ-150103,3
CPDC151680,SEQ-150100,3
CPDC151681,SEQ-150099,3
CPDC151681,SEQ-150103,3
CPDC151681,SEQ-150100,3
CPDC151682,SEQ-150099,3
CPDC151682,SEQ-150103,3
CPDC151682,SEQ-150100,3
CPDC151683,SEQ-150099,3
CPDC151683,SEQ-150103,3
CPDC151683,SEQ-150100,3
CPDC151688,SEQ-150099,3
CPDC151688,SEQ-150103,3
CPDC151688,SEQ-150100,3
CPDC151690,SEQ-150099,3
CPDC151690,SEQ-150103,3
CPDC151690,SEQ-150100,3
CPDC151691,SEQ-150099,4
CPDC151691,SEQ-150102,4
CPDC151691,SEQ-150103,4
CPDC151691,SEQ-150100,4
CPDC151693,SEQ-150102,2
CPDC151693,SEQ-150101,2
CPDC151694,SEQ-150099,3
CPDC151694,SEQ-150103,3
CPDC151694,SEQ-150100,3
CPDC151696,SEQ-150101,2
CPDC151696,SEQ-150106,2
CPDC151705,SEQ-150102,2
CPDC151705,SEQ-150107,2
CPDC151713,SEQ-150102,2
CPDC151713,SEQ-150106,2
CPDC151717,SEQ-150101,2
CPDC151717,SEQ-150112,2
CPDC151723,SEQ-150104,2
CPDC151723,SEQ-150110,2
CPDC151729,SEQ-150104,2
CPDC151729,SEQ-150106,2
CPDC151736,SEQ-150104,2
CPDC151736,SEQ-150105,2
CPDC151737,SEQ-150104,3
CPDC151737,SEQ-150112,3
CPDC151737,SEQ-150114,3
CPDC151745,SEQ-150105,2
CPDC151745,SEQ-150114,2
CPDC151746,SEQ-150105,2
CPDC151746,SEQ-150106,2
CPDC151747,SEQ-150105,2
CPDC151747,SEQ-150114,2
CPDC151748,SEQ-150105,2
CPDC151748,SEQ-150114,2
CPDC151749,SEQ-150107,2
CPDC151749,SEQ-150112,2
CPDC151751,SEQ-150104,2
CPDC151751,SEQ-150106,2
CPDC151752,SEQ-150107,2
CPDC151752,SEQ-150112,2
CPDC151762,SEQ-150106,2
CPDC151762,SEQ-150107,2
CPDC151765,SEQ-150106,2
CPDC151765,SEQ-150107,2
CPDC151787,SEQ-150106,2
CPDC151787,SEQ-150116,2
CPDC151794,SEQ-150112,2
CPDC151794,SEQ-150110,2
CPDC151795,SEQ-150112,2
CPDC151795,SEQ-150110,2
CPDC151801,SEQ-150108,3
CPDC151801,SEQ-150117,3
CPDC151801,SEQ-150119,3
CPDC151810,SEQ-150110,2
CPDC151810,SEQ-150116,2
CPDC151817,SEQ-150108,3
CPDC151817,SEQ-150117,3
CPDC151817,SEQ-150119,3
CPDC151823,SEQ-150108,2
CPDC151823,SEQ-150112,2
CPDC151838,SEQ-150111,2
CPDC151838,SEQ-150115,2
CPDC151849,SEQ-150112,3
CPDC151849,SEQ-150116,3
CPDC151849,SEQ-150122,3
CPDC151858,SEQ-150114,2
CPDC151858,SEQ-150122,2
CPDC151866,SEQ-150112,2
CPDC151866,SEQ-150115,2
CPDC151888,SEQ-150116,2
CPDC151888,SEQ-150126,2
CPDC151890,SEQ-150116,2
CPDC151890,SEQ-150126,2
CPDC151893,SEQ-150116,2
CPDC151893,SEQ-150126,2
CPDC151902,SEQ-150116,2
CPDC151902,SEQ-150122,2
CPDC151909,SEQ-150116,2
CPDC151909,SEQ-150122,2
CPDC151925,SEQ-150117,2
CPDC151925,SEQ-150119,2
CPDC151926,SEQ-150117,2
CPDC151926,SEQ-150119,2
CPDC151927,SEQ-150117,2
CPDC151927,SEQ-150119,2
CPDC151929,SEQ-150117,2
CPDC151929,SEQ-150119,2
CPDC151931,SEQ-150117,2
CPDC151931,SEQ-150119,2
CPDC151933,SEQ-150117,2
CPDC151933,SEQ-150119,2
CPDC151937,SEQ-150117,3
CPDC151937,SEQ-150119,3
CPDC151937,SEQ-150120,3
CPDC151938,SEQ-150117,2
CPDC151938,SEQ-150119,2
CPDC151941,SEQ-150117,3
CPDC151941,SEQ-150119,3
CPDC151941,SEQ-150120,3
CPDC151974,SEQ-150120,2
CPDC151974,SEQ-150125,2
CPDC151975,SEQ-150121,2
CPDC151975,SEQ-150126,2
CPDC151978,SEQ-150121,2
CPDC151978,SEQ-150126,2
CPDC151982,SEQ-150122,3
CPDC151982,SEQ-150131,3
CPDC151982,SEQ-150132,3
CPDC152011,SEQ-150123,2
CPDC152011,SEQ-150126,2
CPDC152025,SEQ-150123,3
CPDC152025,SEQ-150134,3
CPDC152025,SEQ-150138,3
CPDC152027,SEQ-150123,2
CPDC152027,SEQ-150126,2
CPDC152031,SEQ-150122,2
CPDC152031,SEQ-150125,2
CPDC152032,SEQ-150122,2
CPDC152032,SEQ-150125,2
CPDC152046,SEQ-150125,2
CPDC152046,SEQ-150126,2
CPDC152054,SEQ-150126,2
CPDC152054,SEQ-150129,2
CPDC152055,SEQ-150126,2
CPDC152055,SEQ-150129,2
CPDC152077,SEQ-150126,2
CPDC152077,SEQ-150128,2
CPDC152089,SEQ-150128,2
CPDC152089,SEQ-150144,2
CPDC152090,SEQ-150128,2
CPDC152090,SEQ-150144,2
CPDC152093,SEQ-150128,2
CPDC152093,SEQ-150144,2
CPDC152096,SEQ-150129,2
CPDC152096,SEQ-150137,2
CPDC152100,SEQ-150128,4
CPDC152100,SEQ-150142,4
CPDC152100,SEQ-150144,4
CPDC152100,SEQ-150159,4
CPDC152104,SEQ-150129,2
CPDC152104,SEQ-150137,2
CPDC152106,SEQ-150128,4
CPDC152106,SEQ-150142,4
CPDC152106,SEQ-150144,4
CPDC152106,SEQ-150159,4
CPDC152108,SEQ-150128,4
CPDC152108,SEQ-150142,4
CPDC152108,SEQ-150144,4
CPDC152108,SEQ-150159,4
CPDC152111,SEQ-150128,4
CPDC152111,SEQ-150129,4
CPDC152111,SEQ-150131,4
CPDC152111,SEQ-150132,4
CPDC152123,SEQ-150131,2
CPDC152123,SEQ-150132,2
CPDC152131,SEQ-150131,2
CPDC152131,SEQ-150132,2
CPDC152132,SEQ-150131,2
CPDC152132,SEQ-150132,2
CPDC152133,SEQ-150131,5
CPDC152133,SEQ-150132,5
CPDC152133,SEQ-150137,5
CPDC152133,SEQ-150143,5
CPDC152133,SEQ-150146,5
CPDC152134,SEQ-150131,2
CPDC152134,SEQ-150132,2
CPDC152137,SEQ-150131,2
CPDC152137,SEQ-150132,2
CPDC152138,SEQ-150131,2
CPDC152138,SEQ-150132,2
CPDC152139,SEQ-150131,2
CPDC152139,SEQ-150132,2
CPDC152140,SEQ-150131,2
CPDC152140,SEQ-150132,2
CPDC152141,SEQ-150131,2
CPDC152141,SEQ-150132,2
CPDC152142,SEQ-150131,2
CPDC152142,SEQ-150132,2
CPDC152144,SEQ-150134,4
CPDC152144,SEQ-150133,4
CPDC152144,SEQ-150138,4
CPDC152144,SEQ-150139,4
CPDC152146,SEQ-150134,3
CPDC152146,SEQ-150133,3
CPDC152146,SEQ-150138,3
CPDC152152,SEQ-150133,4
CPDC152152,SEQ-150137,4
CPDC152152,SEQ-150143,4
CPDC152152,SEQ-150146,4
CPDC152162,SEQ-150134,2
CPDC152162,SEQ-150138,2
CPDC152163,SEQ-150134,2
CPDC152163,SEQ-150138,2
CPDC152164,SEQ-150134,2
CPDC152164,SEQ-150138,2
CPDC152165,SEQ-150134,2
CPDC152165,SEQ-150138,2
CPDC152166,SEQ-150134,2
CPDC152166,SEQ-150138,2
CPDC152167,SEQ-150134,2
CPDC152167,SEQ-150138,2
CPDC152170,SEQ-150134,3
CPDC152170,SEQ-150138,3
CPDC152170,SEQ-150139,3
CPDC152171,SEQ-150134,2
CPDC152171,SEQ-150138,2
CPDC152172,SEQ-150134,2
CPDC152172,SEQ-150138,2
CPDC152173,SEQ-150134,2
CPDC152173,SEQ-150138,2
CPDC152174,SEQ-150134,2
CPDC152174,SEQ-150138,2
CPDC152176,SEQ-150134,2
CPDC152176,SEQ-150138,2
CPDC152177,SEQ-150134,3
CPDC152177,SEQ-150136,3
CPDC152177,SEQ-150138,3
CPDC152178,SEQ-150134,2
CPDC152178,SEQ-150138,2
CPDC152179,SEQ-150134,3
CPDC152179,SEQ-150138,3
CPDC152179,SEQ-150139,3
CPDC152180,SEQ-150134,2
CPDC152180,SEQ-150138,2
CPDC152184,SEQ-150134,2
CPDC152184,SEQ-150138,2
CPDC152186,SEQ-150136,2
CPDC152186,SEQ-150142,2
CPDC152200,SEQ-150136,3
CPDC152200,SEQ-150140,3
CPDC152200,SEQ-150139,3
CPDC152206,SEQ-150139,2
CPDC152206,SEQ-150142,2
CPDC152233,SEQ-150139,2
CPDC152233,SEQ-150143,2
CPDC152239,SEQ-150140,2
CPDC152239,SEQ-150139,2
CPDC152243,SEQ-150142,2
CPDC152243,SEQ-150143,2
CPDC152256,SEQ-150142,2
CPDC152256,SEQ-150143,2
CPDC152258,SEQ-150143,2
CPDC152258,SEQ-150145,2
CPDC152272,SEQ-150143,2
CPDC152272,SEQ-150146,2
CPDC152279,SEQ-150143,2
CPDC152279,SEQ-150146,2
CPDC152335,SEQ-150147,5
CPDC152335,SEQ-160002,5
CPDC152335,SEQ-160003,5
CPDC152335,SEQ-160004,5
CPDC152335,SEQ-160005,5
CPDC152339,SEQ-150147,2
CPDC152339,SEQ-150150,2
CPDC152341,SEQ-150147,2
CPDC152341,SEQ-150150,2
CPDC152342,SEQ-150147,2
CPDC152342,SEQ-150150,2
CPDC152348,SEQ-150147,5
CPDC152348,SEQ-160002,5
CPDC152348,SEQ-160003,5
CPDC152348,SEQ-160004,5
CPDC152348,SEQ-160005,5
CPDC152353,SEQ-150148,2
CPDC152353,SEQ-150152,2
CPDC152361,SEQ-150149,3
CPDC152361,SEQ-150155,3
CPDC152361,SEQ-150160,3
CPDC152362,SEQ-150149,4
CPDC152362,SEQ-150150,4
CPDC152362,SEQ-150155,4
CPDC152362,SEQ-150160,4
CPDC152376,SEQ-150149,2
CPDC152376,SEQ-150154,2
CPDC152386,SEQ-150153,2
